ANT-Herold67, 13, 10, 1.9011779999999998, 0.5754888658716004
ANT-Jordan79, 12, 5, 1.9018239999999997, 0.9344563429531623
ANT-Rochell46, 14, 10, 1.9018239999999997, 0.7571555466043581
ANT-Tracie39, 3, 13, 1.901159, 0.3448299202393686
ANT-Solly83, 5, 12, 2.7126015999999997, 0.772090741427796
ANT-Shanna38, 7, 2, 1.901729, 0.6281237647959138
ANT-Em62, 12, 5, 3.4423014399999996, 0.9403042874595492
ANT-Andrey82, 1, 2, 1.901729, 0.6029691294115821
ANT-Annadiana48, 10, 14, 2.7126015999999997, 0.4566417795923089
ANT-Brook40, 8, 13, 1.9015579999999996, 0.32432717328375804
ANT-Bryn68, 1, 2, 2.7124661000000003, 0.6182288501548315
ANT-Godfree86, 8, 13, 2.7122221999999994, 0.3385481676041033
ANT-Annaliese15, 9, 1, 1.900969, 0.45611819083224536
ANT-Bartolemo4, 5, 12, 4.099031296, 0.782362475124344
ANT-Westleigh57, 12, 5, 4.6900881664, 0.9425799707962339
ANT-Rufus16, 7, 2, 2.7124661000000003, 0.6429891130244587
ANT-Elaine81, 6, 3, 1.901045, 1.0
ANT-Laraine2, 10, 14, 3.4423014399999996, 0.4654650502447182
ANT-Godfree86, 6, 3, 2.7114905, 1.0
ANT-Bartolemo4, 2, 1, 3.44212949, 0.7582932702993956
ANT-Herold67, 10, 14, 4.099031296, 0.4713970394958023
ANT-Jordan79, 5, 12, 5.22203934976, 0.7875831472555761
ANT-Rochell46, 10, 14, 4.6900881664, 0.4757500777173919
ANT-Tracie39, 13, 10, 2.7116802, 0.5836829598049297
ANT-Solly83, 12, 5, 5.700795414784, 0.9438765319602539
ANT-Shanna38, 2, 1, 4.098826541, 0.7626327895053316
ANT-Em62, 5, 12, 6.131675873305601, 0.7908296762803452
ANT-Andrey82, 2, 1, 4.6898538869, 0.7657791485783761
ANT-Annadiana48, 14, 10, 5.22203934976, 0.784417335638386
ANT-Brook40, 13, 10, 3.4411321800000003, 0.5922851956836495
ANT-Bryn68, 2, 1, 5.22177849821, 0.7681865049792876
ANT-Godfree86, 13, 10, 4.097638962, 0.5980252152894893
ANT-Annaliese15, 1, 2, 5.700510648389001, 0.6344888194061074
ANT-Bartolemo4, 12, 5, 6.519468285975041, 0.9447211445709947
ANT-Westleigh57, 5, 12, 6.868481457377537, 0.7930407120721082
ANT-Rufus16, 2, 1, 6.131369583550101, 0.771643532183644
ANT-Elaine81, 3, 13, 2.7116531000000004, 0.35786098945605477
ANT-Laraine2, 14, 10, 5.700795414784, 0.7862286096894866
ANT-Godfree86, 3, 13, 3.4410977900000006, 0.3660614710350693
ANT-Bartolemo4, 1, 2, 6.519142625195091, 0.6382047717813767
ANT-Herold67, 14, 10, 6.131675873305601, 0.7876992073878146
ANT-Jordan79, 12, 5, 7.182593311639783, 0.945310764104805
ANT-Rochell46, 14, 10, 6.519468285975041, 0.7889151248161547
ANT-Tracie39, 10, 14, 6.868481457377537, 0.47113311824034826
ANT-Solly83, 5, 12, 7.465293980475805, 0.794626061046029
ANT-Shanna38, 1, 2, 6.868138362675582, 0.6396195526257837
ANT-Em62, 12, 5, 7.719724582428225, 0.9457399288228535
ANT-Andrey82, 1, 2, 7.182234526408024, 0.6408207711358423
ANT-Annadiana48, 10, 14, 7.182593311639783, 0.4724327207958595
ANT-Brook40, 10, 14, 7.465293980475805, 0.47354739455312783
ANT-Bryn68, 1, 2, 7.464921073767222, 0.6418493813058459
ANT-Godfree86, 10, 14, 7.719724582428225, 0.474509898049952
ANT-Annaliese15, 2, 1, 7.7193389663905005, 0.7763603524857692
ANT-Bartolemo4, 5, 12, 7.948712124185403, 0.7958004967262688
ANT-Westleigh57, 12, 5, 8.154800911766863, 0.9460610120280479
ANT-Rufus16, 1, 2, 7.948315069751451, 0.6435055237336214
ANT-Elaine81, 13, 10, 4.688495065800001, 0.599481999537613
ANT-Laraine2, 10, 14, 7.948712124185403, 0.4724867936415214
ANT-Godfree86, 13, 10, 5.2202655592200005, 0.6027118314274692
ANT-Bartolemo4, 2, 1, 8.154393562776306, 0.7774478747708345
ANT-Herold67, 10, 14, 8.154800911766863, 0.4709320397440783
ANT-Jordan79, 5, 12, 8.340280820590177, 0.796690020376825
ANT-Rochell46, 10, 14, 8.340280820590177, 0.4715698466549321
ANT-Tracie39, 14, 10, 8.507212738531159, 0.7939924797878408
ANT-Solly83, 12, 5, 8.507212738531159, 0.946305872089054
ANT-Shanna38, 2, 1, 8.339864206498676, 0.7778904447121399
ANT-Em62, 5, 12, 8.657451464678044, 0.7973744367489792
ANT-Andrey82, 2, 1, 8.50678778584881, 0.7782787782145021
ANT-Annadiana48, 14, 10, 8.657451464678044, 0.794316442226801
ANT-Brook40, 14, 10, 8.79266631821024, 0.7946023045906363
ANT-Bryn68, 2, 1, 8.657019007263928, 0.7786205617709158
ANT-Godfree86, 14, 10, 8.914359686389215, 0.7948551248016397
ANT-Annaliese15, 1, 2, 8.792227106537535, 0.6461311267619942
ANT-Bartolemo4, 12, 5, 8.79266631821024, 0.9464952012014121
ANT-Westleigh57, 5, 12, 8.914359686389215, 0.7979071481157431
ANT-Rufus16, 2, 1, 8.913914395883781, 0.779188924282258
ANT-Elaine81, 10, 14, 9.023883717750293, 0.4737896108365945
ANT-Laraine2, 14, 10, 9.122455345975263, 0.7952780537636379
ANT-Godfree86, 10, 14, 9.211169811377736, 0.474364949371649
ANT-Bartolemo4, 1, 2, 9.023432956295402, 0.6467994700455837
ANT-Herold67, 14, 10, 9.291012830239962, 0.7956122977916182
ANT-Jordan79, 12, 5, 9.023883717750293, 0.9466431006581287
ANT-Rochell46, 14, 10, 9.362871547215965, 0.7957526089174457
ANT-Tracie39, 10, 14, 9.427544392494369, 0.4750136087566843
ANT-Solly83, 5, 12, 9.122455345975263, 0.7983253814518051
ANT-Shanna38, 1, 2, 9.12199966066586, 0.6470783889835564
ANT-Em62, 12, 5, 9.211169811377736, 0.9467595351695248
ANT-Andrey82, 1, 2, 9.210709694599274, 0.6473264524980469
ANT-Annadiana48, 10, 14, 9.485749953244932, 0.47518527260152554
ANT-Brook40, 10, 14, 9.538134957920438, 0.4753387711482959
ANT-Bryn68, 1, 2, 9.290548725139345, 0.6475473616797448
ANT-Godfree86, 10, 14, 9.585281462128393, 0.47547612061236244
ANT-Annaliese15, 2, 1, 9.36240385262541, 0.7801359879883166
ANT-Bartolemo4, 5, 12, 9.291012830239962, 0.798655909806028
ANT-Westleigh57, 12, 5, 9.362871547215965, 0.9468517457784256
ANT-Rufus16, 1, 2, 9.427073467362868, 0.6479200890976073
ANT-Elaine81, 14, 10, 9.627713315915553, 0.7962589303729111
ANT-Laraine2, 10, 14, 9.665901984323998, 0.47570925809857006
ANT-Godfree86, 14, 10, 9.700271785891598, 0.7963947760523363
ANT-Bartolemo4, 2, 1, 9.485276120626581, 0.7803861062059714